725	987	771	4095	1029	910	2019	10	3:42:27 a. m.
802	1011	800	4095	688	1055	1851	9	3:42:28 a. m.
800	1008	878	4095	548	954	442	3	3:42:29 a. m.
678	996	777	4095	805	906	510	4	3:42:33 a. m.
705	991	884	4095	2515	2629	496	3	3:43:19 a. m.
743	1000	759	4095	611	448	1530	9	3:43:22 a. m.
845	1012	820	4095	535	1048	1477	8	3:43:23 a. m.
793	988	855	4095	709	1706	964	5	3:43:37 a. m.
700	994	859	4095	690	995	162	0	3:43:41 a. m.
825	994	887	4095	641	1906	690	4	3:43:47 a. m.
749	999	764	4095	568	1001	1610	7	3:43:50 a. m.
792	1012	772	4095	582	853	1665	7	3:43:50 a. m.
707	1010	745	4095	830	872	2734	12	3:43:51 a. m.
818	999	811	4095	522	1605	560	2	3:43:55 a. m.
866	1013	872	4095	526	1669	1374	6	3:43:55 a. m.
745	1014	914	4095	1831	1034	252	1	3:43:56 a. m.
793	992	763	4095	558	1050	2010	9	3:44:02 a. m.
781	997	816	4095	603	790	690	5	3:44:06 a. m.
832	1000	857	4095	471	1007	601	4	3:44:09 a. m.
781	1005	903	4095	718	1078	192	3	3:44:13 a. m.
747	1009	929	4095	999	823	173	0	3:44:14 a. m.
807	1003	1012	4095	1008	4095	226	3	3:44:15 a. m.
716	989	786	4095	911	657	677	4	3:44:26 a. m.
842	953	997	4095	1282	551	225	1	3:44:31 a. m.
800	1010	771	4095	380	951	2259	8	3:44:32 a. m.
773	1008	849	4095	1309	897	659	4	3:44:34 a. m.
811	989	853	4095	515	1115	482	3	3:44:41 a. m.
822	1002	915	4095	501	1179	229	1	3:44:45 a. m.
789	988	817	4095	751	1176	756	4	3:44:56 a. m.
802	991	760	4095	477	768	1249	5	3:45:16 a. m.
775	990	793	4095	607	896	542	3	3:45:28 a. m.
744	1000	855	4095	773	1011	404	2	3:45:30 a. m.
866	1010	864	4095	601	2072	1452	8	3:45:32 a. m.
901	989	862	4095	478	1733	471	2	3:45:48 a. m.
794	1004	836	4095	571	985	617	2	3:45:50 a. m.
459	990	325	4095	682	297	201	1	3:45:56 a. m.
726	989	807	4095	892	1457	665	5	3:46:01 a. m.
730	1005	847	4095	1452	934	465	3	3:46:04 a. m.
769	1014	813	4095	904	1319	1439	6	3:46:04 a. m.
725	1005	836	4095	964	796	518	3	3:46:06 a. m.
913	1018	912	4095	432	3664	1118	6	3:46:08 a. m.
752	1011	814	4095	736	932	418	4	3:46:08 a. m.
768	988	775	4095	634	1016	1752	8	3:46:14 a. m.
671	1012	786	4095	2075	788	584	2	3:46:15 a. m.
842	1002	872	4095	430	1431	921	4	3:46:17 a. m.
856	1002	869	4095	449	154	742	4	3:46:20 a. m.
