820	986	843	4095	599	1170	562	4	1:12:33 a. m.
820	1011	796	4095	442	897	1113	6	1:12:33 a. m.
756	988	785	4095	797	955	1069	6	1:12:41 a. m.
679	988	709	4095	1220	579	1837	10	1:12:57 a. m.
774	986	782	4095	519	763	1498	7	1:13:04 a. m.
618	1009	898	4095	545	1207	135	2	1:13:06 a. m.
726	998	801	4095	571	1070	774	4	1:13:09 a. m.
607	995	701	4095	4095	264	1570	9	1:13:13 a. m.
795	989	935	4095	1846	4095	947	7	1:13:20 a. m.
809	995	766	4095	466	756	2861	14	1:13:24 a. m.
904	996	919	4095	1552	1354	833	5	1:13:31 a. m.
783	987	783	4095	626	946	817	4	1:13:38 a. m.
763	1009	796	4095	663	1160	843	6	1:13:40 a. m.
732	1011	774	4095	622	750	1629	8	1:13:40 a. m.
744	987	772	4095	488	791	933	6	1:13:49 a. m.
844	1010	904	4095	633	1345	715	4	1:13:49 a. m.
726	993	775	4095	751	824	866	4	1:13:54 a. m.
740	1008	756	4095	426	607	1169	8	1:13:55 a. m.
759	987	848	4095	550	899	349	3	1:14:03 a. m.
780	1009	790	4095	375	730	658	3	1:14:04 a. m.
760	1004	831	4095	917	1276	806	4	1:14:06 a. m.
734	992	830	4095	990	1144	531	4	1:14:10 a. m.
788	1010	769	4095	447	802	1211	7	1:14:11 a. m.
820	991	839	4095	1252	1704	877	4	1:14:16 a. m.
787	1010	822	4095	783	1083	2121	10	1:14:17 a. m.
800	991	914	4095	2692	2256	1341	8	1:14:46 a. m.
799	990	783	4095	473	1111	1643	8	1:15:06 a. m.
761	993	737	4095	537	970	3355	15	1:15:11 a. m.
754	1009	784	4095	505	838	880	5	1:15:11 a. m.
839	1011	868	4095	1203	3249	2073	10	1:15:12 a. m.
733	985	862	4095	1224	2096	518	4	1:15:23 a. m.
795	998	947	4095	1140	129	296	2	1:15:27 a. m.
736	990	773	4095	886	1067	1799	9	1:15:32 a. m.
695	995	811	4095	2020	2002	730	5	1:15:36 a. m.
779	991	898	4095	499	988	185	4	1:15:42 a. m.
809	1011	975	4095	4095	2657	988	6	1:15:43 a. m.
743	986	757	4095	530	1433	1249	8	1:15:54 a. m.
723	987	767	4095	946	891	875	4	1:16:04 a. m.
775	996	722	4095	350	673	1409	8	1:16:08 a. m.
765	1001	762	4095	485	813	905	5	1:16:12 a. m.
779	1002	795	4095	467	759	844	4	1:16:14 a. m.
827	1011	792	4095	507	896	1356	8	1:16:15 a. m.
828	986	791	4095	435	872	883	5	1:16:34 a. m.
766	987	771	4095	563	771	820	4	1:16:44 a. m.
812	1010	795	4095	564	1109	1524	7	1:16:45 a. m.
809	1008	831	4095	548	1171	939	5	1:16:47 a. m.
811	988	832	4095	496	1693	741	4	1:17:07 a. m.
876	1001	814	4095	406	1603	1466	7	1:17:09 a. m.
769	1012	870	4095	2626	160	995	5	1:17:10 a. m.
652	996	909	4095	444	1711	263	1	1:17:14 a. m.
824	999	881	4095	727	2113	223	3	1:17:17 a. m.
742	1004	768	4095	737	808	1016	5	1:17:19 a. m.
771	1001	780	4095	644	1040	1274	6	1:17:22 a. m.
749	987	820	4095	600	1500	530	2	1:17:28 a. m.
725	984	725	4095	734	967	2191	11	1:17:58 a. m.
734	996	801	4095	978	1061	650	4	1:18:02 a. m.
844	1006	849	4095	438	1243	792	4	1:18:03 a. m.
907	1004	869	4095	250	1474	1088	5	1:18:06 a. m.
613	997	775	4095	987	919	698	4	1:18:10 a. m.
777	988	826	4095	537	1122	662	4	1:18:15 a. m.
792	993	892	4095	3103	1737	363	4	1:18:21 a. m.
772	998	839	4095	642	1133	598	4	1:18:25 a. m.
640	987	757	4095	1841	995	648	4	1:18:42 a. m.
724	988	837	4095	1032	1581	479	4	1:18:56 a. m.
854	1008	891	4095	624	2569	1039	6	1:18:57 a. m.
787	1010	820	4095	550	908	626	3	1:18:59 a. m.
902	975	1005	4095	460	2232	118	2	1:19:03 a. m.
698	992	897	4095	3303	631	228	3	1:19:09 a. m.
859	1006	983	4095	552	186	244	2	1:19:12 a. m.
899	996	885	4095	512	1896	617	3	1:19:20 a. m.
728	999	750	4095	757	634	1357	5	1:19:23 a. m.
715	1003	801	4095	1886	1294	1244	7	1:19:25 a. m.
814	1015	777	4095	408	775	1356	8	1:19:25 a. m.
800	990	865	4095	1048	4095	1501	8	1:19:31 a. m.
736	1006	830	4095	1070	1875	612	3	1:19:32 a. m.
842	1004	1001	4095	857	4028	191	3	1:19:34 a. m.
801	1006	914	4095	4095	4095	4095	44	1:19:37 a. m.
847	995	1014	4095	690	1831	114	3	1:19:38 a. m.
845	992	887	4095	392	1182	473	3	1:19:46 a. m.
697	989	801	4095	802	1000	880	5	1:19:52 a. m.
725	987	790	4095	815	1602	1038	5	1:20:09 a. m.
819	986	764	4095	377	738	1310	7	1:20:16 a. m.
861	990	972	4095	556	3391	366	3	1:20:29 a. m.
650	1004	742	4095	4095	1038	4095	20	1:20:31 a. m.
789	987	729	4095	422	900	3365	18	1:20:39 a. m.
780	1007	903	4095	1632	111	605	4	1:20:41 a. m.
749	988	805	4095	490	770	229	2	1:20:48 a. m.
813	991	859	4095	554	1679	836	5	1:20:53 a. m.
767	987	783	4095	553	931	902	4	1:21:12 a. m.
785	996	800	4095	403	1017	893	5	1:21:16 a. m.
937	996	970	4095	292	241	225	2	1:21:31 a. m.
772	986	844	4095	791	849	508	4	1:21:48 a. m.
902	944	994	4095	2147	2295	610	4	1:21:54 a. m.
788	987	812	4095	634	1919	749	5	1:22:01 a. m.
768	988	784	4095	555	1138	762	5	1:22:14 a. m.
769	991	700	4095	458	875	4095	25	1:22:19 a. m.
819	1014	775	4095	488	613	1807	9	1:22:20 a. m.
747	987	695	4095	448	736	4095	26	1:22:30 a. m.
706	1006	821	4095	3032	1230	1262	5	1:22:31 a. m.
786	986	785	4095	543	1108	1071	7	1:22:43 a. m.
794	1001	816	4095	749	1140	708	4	1:22:46 a. m.
830	987	737	4095	429	1092	2567	12	1:22:58 a. m.
711	997	772	4095	736	871	1102	8	1:23:03 a. m.
770	1010	780	4095	702	824	1112	7	1:23:04 a. m.
803	988	938	4095	1429	3067	207	2	1:23:28 a. m.
622	988	836	4095	2140	220	4095	22	1:23:35 a. m.
748	988	772	4095	460	963	895	5	1:23:43 a. m.
805	1013	765	4095	538	1134	2934	14	1:23:43 a. m.
762	1004	949	4095	4095	1706	345	3	1:23:46 a. m.
844	1000	806	4095	345	1229	1036	5	1:23:49 a. m.
710	1012	786	4095	965	1200	939	5	1:23:50 a. m.
731	992	794	4095	569	1136	411	4	1:23:55 a. m.
795	1008	879	4095	641	1226	450	4	1:23:55 a. m.
850	1009	821	4095	348	1197	1187	6	1:23:57 a. m.
785	1002	835	4095	715	1143	672	4	1:23:59 a. m.
822	990	842	4095	436	1575	690	5	1:24:05 a. m.
783	1008	763	4095	456	879	1966	10	1:24:06 a. m.
673	1013	685	4095	4095	647	4095	35	1:24:06 a. m.
813	988	840	4095	548	1240	639	5	1:24:14 a. m.
828	986	828	4095	575	1252	1785	8	1:24:27 a. m.
727	986	784	4095	610	1066	654	3	1:24:33 a. m.
870	991	818	4095	379	1195	1514	8	1:24:38 a. m.
721	987	787	4095	987	691	471	4	1:24:47 a. m.
805	999	800	4095	483	1288	1249	8	1:24:51 a. m.
810	988	817	4095	471	1224	797	4	1:24:59 a. m.
677	1001	863	4095	3986	958	565	3	1:25:02 a. m.
829	1007	815	4095	403	311	1038	6	1:25:03 a. m.
1007	962	930	4095	246	4095	334	1	1:25:05 a. m.
755	1007	782	4095	475	878	1048	6	1:25:07 a. m.
773	1004	895	4095	608	1364	316	2	1:25:09 a. m.
860	1012	972	4095	589	4095	185	3	1:25:10 a. m.
838	1010	964	4095	725	2833	223	2	1:25:10 a. m.
751	990	865	4095	1033	1183	426	4	1:25:16 a. m.
816	987	784	4095	495	1602	1659	8	1:25:24 a. m.
706	993	749	4095	598	400	612	4	1:25:29 a. m.
750	1003	772	4095	505	1155	1040	4	1:25:32 a. m.
737	985	741	4095	691	888	1589	8	1:25:53 a. m.
744	1000	758	4095	680	941	1419	7	1:25:56 a. m.
762	996	811	4095	786	1223	625	4	1:26:00 a. m.
752	987	779	4095	684	1559	1512	7	1:26:15 a. m.
779	986	841	4095	874	1330	480	4	1:26:28 a. m.
792	988	781	4095	434	1015	693	4	1:26:43 a. m.
751	1010	835	4095	831	1062	484	3	1:26:44 a. m.
717	1007	732	4095	875	834	2767	13	1:26:45 a. m.
803	989	842	4095	603	1667	890	5	1:27:00 a. m.
784	1006	936	4095	653	1082	152	1	1:27:03 a. m.
786	993	912	4095	579	1098	280	3	1:27:08 a. m.
697	1003	864	4095	2945	3331	1397	6	1:27:10 a. m.
806	987	860	4095	553	801	347	3	1:27:22 a. m.
827	1005	856	4095	666	2909	1290	7	1:27:24 a. m.
1	986	1	4095	144	172	161	0	1:27:39 a. m.
804	990	788	4095	470	1753	704	3	1:27:48 a. m.
819	1009	987	4095	1058	1590	338	3	1:27:50 a. m.
796	990	791	4095	362	1101	751	4	1:27:59 a. m.
768	1014	815	4095	753	858	647	3	1:27:59 a. m.
630	1002	797	4095	4095	1722	3868	19	1:28:02 a. m.
757	996	819	4095	571	833	502	5	1:28:06 a. m.
798	989	765	4095	479	1057	1769	9	1:28:13 a. m.
806	1012	817	4095	352	115	903	5	1:28:14 a. m.
782	1013	814	4095	628	1262	1089	5	1:28:14 a. m.
817	1007	794	4095	317	875	558	4	1:28:16 a. m.
772	990	732	4095	539	1228	3130	15	1:28:21 a. m.
875	1004	886	4095	429	1691	898	5	1:28:23 a. m.
920	1018	949	4095	444	4095	436	3	1:28:24 a. m.
908	991	912	4095	503	4095	552	4	1:28:57 a. m.
721	986	770	4095	555	694	819	4	1:29:08 a. m.
878	993	887	4095	546	2626	470	4	1:29:30 a. m.
816	864	984	4095	528	2271	160	1	1:29:38 a. m.
871	1001	864	4095	389	1136	776	5	1:29:41 a. m.
725	988	796	4095	779	1052	755	5	1:29:54 a. m.
764	1012	815	4095	932	1058	1477	6	1:29:54 a. m.
930	991	816	4095	388	4095	2840	14	1:30:14 a. m.
726	985	857	4095	1197	1251	325	3	1:30:26 a. m.
707	987	765	4095	687	769	813	4	1:30:40 a. m.
696	981	1003	4095	3020	925	173	2	1:30:44 a. m.
750	994	908	4095	1148	1579	238	3	1:30:49 a. m.
784	988	757	4095	462	928	1244	7	1:30:55 a. m.
917	1007	911	4095	318	2724	424	4	1:30:58 a. m.
681	987	784	4095	953	964	444	2	1:31:16 a. m.
819	986	866	4095	641	1573	175	2	1:31:25 a. m.
776	1014	838	4095	717	1225	236	2	1:31:25 a. m.
798	1009	781	4095	400	874	1511	7	1:31:27 a. m.
803	989	802	4095	568	1067	878	4	1:31:36 a. m.
777	1014	781	4095	617	958	1432	7	1:31:36 a. m.
836	1002	850	4095	610	1601	852	6	1:31:38 a. m.
773	989	918	4095	1838	3819	267	3	1:31:45 a. m.
778	1011	782	4095	920	758	1332	6	1:31:46 a. m.
762	1000	789	4095	876	1275	1784	9	1:31:49 a. m.
700	987	772	4095	707	672	575	3	1:31:57 a. m.
792	993	745	4095	490	1163	3053	15	1:32:02 a. m.
787	1003	819	4095	617	1500	1856	10	1:32:04 a. m.
807	988	778	4095	473	960	646	4	1:32:18 a. m.
907	1017	927	4095	612	249	693	4	1:32:19 a. m.
761	999	793	4095	515	963	902	6	1:32:22 a. m.
737	984	854	4095	4095	4095	2490	14	1:32:33 a. m.
846	989	935	4095	503	1956	243	3	1:32:41 a. m.
727	996	935	4095	657	1011	125	2	1:32:46 a. m.
659	988	787	4095	3181	486	439	3	1:32:58 a. m.
773	986	787	4095	590	1150	753	4	1:33:10 a. m.
687	987	741	4095	1026	833	905	5	1:33:24 a. m.
717	987	766	4095	1166	1016	1572	7	1:33:32 a. m.
777	987	845	4095	1035	615	186	2	1:33:42 a. m.
812	999	792	4095	279	856	620	5	1:33:46 a. m.
809	999	824	4095	530	1397	1287	6	1:33:49 a. m.
775	999	825	4095	476	1010	874	4	1:33:53 a. m.
703	998	774	4095	646	712	778	5	1:33:56 a. m.
795	1007	862	4095	824	1242	458	3	1:33:58 a. m.
751	992	815	4095	2441	2305	2871	15	1:34:03 a. m.
767	988	802	4095	517	1099	822	6	1:34:18 a. m.
849	1009	880	4095	769	1951	975	4	1:34:19 a. m.
661	988	752	4095	1876	623	1514	8	1:34:26 a. m.
842	1010	899	4095	410	1874	686	4	1:34:27 a. m.
794	1011	744	4095	560	1094	1998	9	1:34:28 a. m.
803	1008	922	4095	1146	1338	163	2	1:34:30 a. m.
781	1014	762	4095	557	703	2209	10	1:34:30 a. m.
851	1005	871	4095	451	1507	648	3	1:34:32 a. m.
747	989	771	4095	721	1001	2371	11	1:34:37 a. m.
899	1014	911	4095	632	4095	1718	10	1:34:38 a. m.
862	986	841	4095	384	167	1761	8	1:35:02 a. m.
763	1003	828	4095	845	1072	668	4	1:35:04 a. m.
793	991	930	4095	4095	843	1551	9	1:35:10 a. m.
784	994	781	4095	473	1034	1177	7	1:35:15 a. m.
869	989	853	4095	401	1339	794	4	1:35:20 a. m.
733	987	838	4095	643	859	254	1	1:35:28 a. m.
906	1019	904	4095	543	2840	657	3	1:35:29 a. m.
832	988	907	4095	3803	4095	1568	10	1:35:40 a. m.
733	998	844	4095	776	625	181	2	1:35:43 a. m.
821	986	811	4095	555	1125	1641	8	1:35:51 a. m.
884	1011	853	4095	496	1132	1314	6	1:35:51 a. m.
839	1011	841	4095	511	1423	1313	7	1:35:52 a. m.
734	986	870	4095	1065	1322	256	3	1:35:59 a. m.
785	997	959	4095	4095	4095	1025	6	1:36:02 a. m.
809	988	806	4095	616	2016	1016	5	1:36:09 a. m.
849	992	896	4095	1860	4095	967	6	1:36:35 a. m.
698	986	779	4095	2373	1160	386	3	1:36:47 a. m.
791	1010	850	4095	443	1511	424	2	1:36:47 a. m.
766	1003	793	4095	667	801	839	5	1:36:50 a. m.
579	992	755	4095	1862	206	214	2	1:36:55 a. m.
792	989	827	4095	1079	2976	1686	9	1:37:01 a. m.
701	987	825	4095	1038	1010	424	2	1:37:08 a. m.
836	996	924	4095	500	1144	261	2	1:37:12 a. m.
783	987	812	4095	715	1258	803	4	1:37:23 a. m.
890	1011	919	4095	499	2191	711	5	1:37:24 a. m.
733	989	879	4095	1850	4095	739	4	1:37:36 a. m.
813	988	803	4095	586	2052	1581	9	1:37:43 a. m.
717	987	806	4095	880	784	487	3	1:38:06 a. m.
791	1010	852	4095	601	129	515	4	1:38:06 a. m.
818	1008	778	4095	303	853	970	5	1:38:08 a. m.
722	986	724	4095	580	669	1419	8	1:38:32 a. m.
803	989	787	4095	497	1007	685	3	1:38:38 a. m.
827	990	908	4095	791	3731	317	3	1:38:43 a. m.
782	1011	753	4095	492	947	4082	20	1:38:44 a. m.
766	988	815	4095	666	1180	1122	6	1:38:51 a. m.
744	987	767	4095	599	679	802	4	1:39:00 a. m.
888	1008	819	4095	300	2311	1363	6	1:39:01 a. m.
783	1008	796	4095	537	871	757	4	1:39:03 a. m.
901	1015	925	4095	577	4095	858	4	1:39:03 a. m.
907	992	927	4095	579	388	428	3	1:39:09 a. m.
768	988	816	4095	673	1033	1058	5	1:39:17 a. m.
871	989	866	4095	430	1504	602	3	1:39:22 a. m.
788	1000	782	4095	490	663	947	4	1:39:25 a. m.
720	993	851	4095	1948	1270	953	5	1:39:30 a. m.
663	989	784	4095	1304	992	547	4	1:39:40 a. m.
808	990	804	4095	416	1176	669	4	1:39:46 a. m.
885	994	884	4095	555	2423	859	5	1:40:04 a. m.
690	986	754	4095	1049	1051	1379	7	1:40:12 a. m.
888	997	882	4095	1890	2264	514	3	1:40:28 a. m.
933	990	807	4095	541	1247	778	5	1:40:42 a. m.
745	987	795	4095	2844	994	354	2	1:41:02 a. m.
