775	987	809	4095	541	825	773	5	2:12:16 a. m.
860	994	884	4095	415	1502	608	3	2:12:21 a. m.
831	989	882	4095	839	1375	905	4	2:12:42 a. m.
832	1012	857	4095	592	1153	937	5	2:12:42 a. m.
736	986	847	4095	1311	1366	274	2	2:12:57 a. m.
755	1010	899	4095	1427	1828	444	3	2:12:58 a. m.
767	990	911	4095	1680	2349	460	2	2:13:11 a. m.
795	999	882	4095	533	1874	266	3	2:13:14 a. m.
703	999	779	4095	632	766	742	4	2:13:17 a. m.
767	1000	800	4095	541	971	756	3	2:13:20 a. m.
892	995	929	4095	3743	4095	1492	9	2:13:28 a. m.
803	990	832	4095	3459	4095	3465	18	2:13:36 a. m.
791	1009	969	4095	3438	2832	251	2	2:13:37 a. m.
876	1014	922	4095	1566	1068	1394	8	2:13:37 a. m.
730	987	841	4095	1100	1294	394	4	2:13:43 a. m.
792	998	838	4095	1000	1214	649	5	2:13:47 a. m.
710	993	825	4095	1471	864	445	3	2:13:52 a. m.
821	1007	812	4095	495	1025	754	3	2:13:53 a. m.
868	1001	917	4095	625	221	780	5	2:13:56 a. m.
762	988	753	4095	544	925	1031	6	2:14:10 a. m.
783	997	785	4095	432	746	881	4	2:14:13 a. m.
733	986	760	4095	946	1029	1641	8	2:14:20 a. m.
864	1008	939	4095	1271	1175	394	2	2:14:23 a. m.
914	988	847	4095	804	4095	4095	27	2:14:36 a. m.
720	1010	872	4095	372	493	159	1	2:14:36 a. m.
953	1009	958	4095	529	4095	310	5	2:14:38 a. m.
756	989	790	4095	398	1021	935	4	2:14:44 a. m.
779	1011	839	4095	599	1154	599	4	2:14:45 a. m.
620	988	619	4095	574	201	730	5	2:15:03 a. m.
823	1016	815	4095	446	979	899	5	2:15:03 a. m.
688	1008	829	4095	1046	1060	250	2	2:15:04 a. m.
913	1020	915	4095	692	2876	801	5	2:15:05 a. m.
869	986	766	4095	295	822	839	5	2:15:20 a. m.
704	995	785	4095	764	969	667	5	2:15:24 a. m.
779	998	794	4095	392	654	779	5	2:15:27 a. m.
795	1011	831	4095	638	1615	1290	7	2:15:28 a. m.
809	991	907	4095	2879	1151	1557	7	2:15:35 a. m.
817	1016	786	4095	456	780	1430	8	2:15:35 a. m.
702	1012	851	4095	1297	1411	529	3	2:15:35 a. m.
723	999	738	4095	853	1132	2727	13	2:15:39 a. m.
762	993	756	4095	992	865	2113	9	2:15:44 a. m.
811	1008	803	4095	391	889	677	4	2:15:45 a. m.
886	1009	912	4095	649	3002	762	4	2:15:47 a. m.
765	1007	804	4095	608	982	1499	8	2:15:49 a. m.
731	985	795	4095	631	947	579	4	2:16:02 a. m.
751	987	763	4095	745	1145	1940	9	2:16:11 a. m.
727	987	815	4095	925	923	538	5	2:16:31 a. m.
703	987	798	4095	1027	1284	926	6	2:16:41 a. m.
801	1012	851	4095	762	1365	357	2	2:16:41 a. m.
785	1013	820	4095	590	1192	894	5	2:16:42 a. m.
776	988	804	4095	743	1154	715	3	2:17:03 a. m.
738	993	838	4095	711	878	236	3	2:17:08 a. m.
788	1012	820	4095	779	1196	1017	6	2:17:08 a. m.
753	992	757	4095	600	694	1059	5	2:17:13 a. m.
679	989	737	4095	1420	1013	1270	6	2:17:22 a. m.
781	1000	827	4095	768	998	682	4	2:17:25 a. m.
826	988	905	4095	721	3030	819	5	2:17:36 a. m.
677	988	788	4095	1133	1161	736	4	2:17:44 a. m.
731	985	780	4095	679	934	674	3	2:17:52 a. m.
754	989	773	4095	476	853	553	3	2:17:59 a. m.
731	1013	837	4095	1988	1331	755	5	2:17:59 a. m.
806	994	787	4095	350	925	620	4	2:18:04 a. m.
779	1003	906	4095	1685	1358	535	4	2:18:07 a. m.
818	1016	959	4095	899	134	164	2	2:18:07 a. m.
894	994	842	4095	728	3230	250	1	2:18:24 a. m.
734	1010	883	4095	999	132	223	2	2:18:25 a. m.
803	990	841	4095	497	1158	668	4	2:18:43 a. m.
854	976	1004	4095	556	2048	193	3	2:18:47 a. m.
764	1010	883	4095	1107	2422	548	4	2:18:47 a. m.
847	990	871	4095	762	2112	596	4	2:19:06 a. m.
772	1003	805	4095	1922	1491	2221	11	2:19:09 a. m.
726	1005	793	4095	725	760	665	4	2:19:11 a. m.
774	990	906	4095	496	776	131	2	2:19:18 a. m.
765	1011	829	4095	614	809	619	3	2:19:19 a. m.
793	989	833	4095	1667	4095	4095	23	2:19:40 a. m.
778	1002	830	4095	813	996	621	4	2:19:43 a. m.
723	993	803	4095	699	986	535	4	2:19:48 a. m.
798	1010	832	4095	488	1186	649	4	2:19:49 a. m.
856	994	1009	4095	571	2033	216	1	2:19:51 a. m.
843	994	962	4095	407	144	196	3	2:20:06 a. m.
777	1004	777	4095	608	1007	1718	9	2:20:08 a. m.
716	987	837	4095	1273	1292	469	4	2:20:15 a. m.
831	1012	980	4095	4095	4095	1571	10	2:20:15 a. m.
808	989	816	4095	526	1104	758	4	2:20:40 a. m.
738	997	722	4095	681	715	2657	11	2:20:43 a. m.
791	1002	824	4095	544	897	502	2	2:20:46 a. m.
707	987	787	4095	1074	1150	788	5	2:20:59 a. m.
919	995	966	4095	996	1699	469	4	2:21:09 a. m.
780	1007	776	4095	608	847	1094	6	2:21:11 a. m.
823	992	911	4095	884	1856	126	2	2:21:17 a. m.
736	1010	769	4095	358	295	436	3	2:21:18 a. m.
831	1006	892	4095	561	1592	498	4	2:21:20 a. m.
838	988	817	4095	486	2106	911	4	2:21:27 a. m.
786	990	881	4095	513	105	223	2	2:21:39 a. m.
726	987	799	4095	804	1005	568	4	2:21:45 a. m.
792	992	924	4095	482	1522	102	2	2:21:51 a. m.
754	997	766	4095	532	840	1264	4	2:21:55 a. m.
741	988	774	4095	688	1044	1168	6	2:22:01 a. m.
725	984	857	4095	1515	3463	247	3	2:22:13 a. m.
766	1004	872	4095	974	1123	508	2	2:22:15 a. m.
804	1006	818	4095	607	1705	1032	6	2:22:17 a. m.
854	987	825	4095	886	4095	4095	33	2:22:48 a. m.
805	995	808	4095	480	687	1015	6	2:22:53 a. m.
786	1015	919	4095	673	1081	242	1	2:22:54 a. m.
778	1001	1001	4095	3098	1934	210	2	2:22:56 a. m.
678	1003	760	4095	729	726	787	5	2:22:59 a. m.
883	1008	889	4095	370	1392	505	3	2:23:00 a. m.
676	1013	747	4095	1923	1114	2250	10	2:23:00 a. m.
671	988	666	4095	1005	773	3656	18	2:23:12 a. m.
803	1014	805	4095	486	998	656	4	2:23:12 a. m.
793	1007	954	4095	641	3211	158	1	2:23:13 a. m.
737	1001	786	4095	511	966	840	6	2:23:16 a. m.
761	989	720	4095	591	782	2754	12	2:23:30 a. m.
796	990	799	4095	554	998	1713	8	2:23:38 a. m.
786	1005	729	4095	501	1043	4095	23	2:23:40 a. m.
696	1016	945	4095	4095	987	170	2	2:23:40 a. m.
713	987	728	4095	507	883	1598	9	2:24:00 a. m.
802	1011	787	4095	434	919	1592	9	2:24:00 a. m.
781	987	828	4095	2516	3223	2859	13	2:24:11 a. m.
752	1003	789	4095	1067	779	1275	7	2:24:13 a. m.
806	1001	864	4095	1069	3537	670	2	2:24:16 a. m.
786	1008	883	4095	3978	4095	499	3	2:24:17 a. m.
769	1011	784	4095	584	729	1220	7	2:24:18 a. m.
823	1009	932	4095	4095	4095	4095	26	2:24:19 a. m.
793	989	841	4095	560	712	342	4	2:24:38 a. m.
794	997	934	4095	684	1568	194	2	2:24:43 a. m.
788	994	812	4095	692	990	696	3	2:24:48 a. m.
875	990	874	4095	281	845	140	2	2:25:03 a. m.
863	1005	776	4095	419	873	1458	8	2:25:05 a. m.
680	1002	897	4095	4095	2125	497	2	2:25:09 a. m.
710	999	801	4095	1160	1407	793	5	2:25:12 a. m.
760	996	969	4095	4095	3321	338	4	2:25:28 a. m.
831	990	863	4095	549	2302	737	5	2:25:34 a. m.
764	1003	752	4095	524	832	1948	9	2:25:36 a. m.
837	984	1008	4095	915	1438	195	2	2:25:39 a. m.
825	1003	772	4095	407	826	1348	6	2:25:42 a. m.
811	987	859	4095	611	1733	479	3	2:25:49 a. m.
832	993	982	4095	1918	4095	459	3	2:25:55 a. m.
659	990	764	4095	487	499	1143	7	2:26:02 a. m.
848	989	843	4095	503	1474	1166	6	2:26:25 a. m.
639	1002	812	4095	4095	850	750	4	2:26:27 a. m.
755	990	836	4095	924	1882	931	5	2:26:44 a. m.
790	1013	798	4095	573	1065	1227	6	2:26:44 a. m.
838	997	849	4095	420	1083	1198	5	2:26:48 a. m.
864	1014	862	4095	728	2105	1038	5	2:26:48 a. m.
819	1000	777	4095	430	859	2438	12	2:26:52 a. m.
784	990	721	4095	550	748	2724	13	2:26:57 a. m.
916	1024	998	4095	559	3188	310	3	2:26:58 a. m.
840	1004	854	4095	541	1075	739	3	2:27:00 a. m.
836	1005	867	4095	494	1864	897	5	2:27:02 a. m.
838	992	886	4095	579	2324	746	4	2:27:09 a. m.
842	1009	835	4095	505	1226	1057	5	2:27:10 a. m.
751	988	716	4095	593	920	3465	16	2:27:19 a. m.
794	989	818	4095	539	1118	652	4	2:27:27 a. m.
797	1001	871	4095	911	1758	525	2	2:27:29 a. m.
816	1001	851	4095	623	1334	1348	7	2:27:33 a. m.
769	988	846	4095	528	725	365	2	2:27:45 a. m.
795	1009	801	4095	495	1514	1881	10	2:27:46 a. m.
705	988	769	4095	795	483	877	5	2:27:52 a. m.
739	1008	808	4095	705	1063	520	3	2:27:53 a. m.
680	986	773	4095	1078	925	526	2	2:28:10 a. m.
733	1001	807	4095	676	891	446	3	2:28:13 a. m.
728	988	750	4095	462	713	943	4	2:28:19 a. m.
875	989	864	4095	415	1889	805	4	2:28:28 a. m.
782	992	772	4095	575	991	1383	7	2:28:33 a. m.
728	1012	765	4095	712	703	2011	9	2:28:33 a. m.
708	988	803	4095	727	912	493	2	2:28:43 a. m.
752	1003	825	4095	754	1135	886	6	2:28:45 a. m.
851	1006	853	4095	980	1451	1636	8	2:28:47 a. m.
734	986	788	4095	693	1035	515	3	2:28:54 a. m.
825	986	772	4095	373	853	1942	9	2:29:01 a. m.
797	1001	889	4095	4095	4095	2296	12	2:29:04 a. m.
842	1010	852	4095	592	2543	810	5	2:29:05 a. m.
792	987	855	4095	595	1454	508	2	2:29:15 a. m.
861	986	855	4095	529	1805	642	4	2:29:21 a. m.
742	987	733	4095	440	900	1501	7	2:29:44 a. m.
787	1003	815	4095	518	956	433	2	2:29:46 a. m.
691	1003	820	4095	1187	694	343	2	2:29:48 a. m.
773	1012	767	4095	642	640	909	4	2:29:49 a. m.
912	1016	989	4095	547	238	433	3	2:29:52 a. m.
843	1001	858	4095	687	2076	537	2	2:29:55 a. m.
734	990	816	4095	749	1520	596	4	2:30:00 a. m.
822	990	788	4095	419	1127	2032	9	2:30:06 a. m.
837	987	723	4095	463	1217	4095	26	2:30:13 a. m.
833	986	858	4095	497	2388	900	4	2:30:29 a. m.
794	1001	833	4095	549	1001	538	3	2:30:32 a. m.
770	986	861	4095	603	1446	453	3	2:30:45 a. m.
804	1013	823	4095	667	1359	1102	5	2:30:45 a. m.
835	986	847	4095	447	1544	750	4	2:30:53 a. m.
718	997	875	4095	1098	1072	262	3	2:30:57 a. m.
845	991	867	4095	549	2053	835	4	2:31:08 a. m.
679	987	782	4095	2009	237	585	4	2:31:18 a. m.
759	1010	851	4095	817	1116	513	4	2:31:19 a. m.
781	995	881	4095	728	1618	671	4	2:31:24 a. m.
735	1008	818	4095	2065	2128	458	2	2:31:25 a. m.
708	1004	809	4095	1472	825	689	5	2:31:27 a. m.
736	986	810	4095	943	2897	658	4	2:31:43 a. m.
853	1009	805	4095	418	886	1533	7	2:31:44 a. m.
809	989	799	4095	541	1229	1095	7	2:31:58 a. m.
759	988	849	4095	687	1213	230	1	2:32:05 a. m.
623	996	754	4095	647	140	366	3	2:32:10 a. m.
734	999	802	4095	722	990	717	4	2:32:13 a. m.
723	1000	787	4095	1025	1719	1681	9	2:32:16 a. m.
845	1004	855	4095	435	1697	791	5	2:32:18 a. m.
847	1008	832	4095	431	842	1410	8	2:32:19 a. m.
754	1002	915	4095	1139	1216	277	3	2:32:23 a. m.
795	997	846	4095	628	1174	686	3	2:32:26 a. m.
884	996	838	4095	890	3800	3820	19	2:32:31 a. m.
820	990	869	4095	4095	4095	4095	44	2:32:36 a. m.
956	988	901	4095	734	4045	197	3	2:32:47 a. m.
734	986	759	4095	405	820	1538	7	2:32:56 a. m.
550	1008	664	4095	998	284	555	2	2:32:57 a. m.
777	992	746	4095	518	703	1471	8	2:33:02 a. m.
679	1012	748	4095	1925	894	1523	7	2:33:03 a. m.
838	992	872	4095	700	2595	1045	6	2:33:13 a. m.
937	1018	945	4095	308	204	383	2	2:33:13 a. m.
692	998	779	4095	1139	926	860	4	2:33:17 a. m.
866	987	917	4095	606	2372	308	2	2:33:35 a. m.
815	1010	874	4095	1418	1712	1097	4	2:33:36 a. m.
757	989	794	4095	584	946	498	3	2:33:49 a. m.
543	1006	680	4095	1694	322	828	4	2:33:52 a. m.
734	988	727	4095	666	598	1407	6	2:33:57 a. m.
707	987	827	4095	1274	1158	371	2	2:34:11 a. m.
795	1011	822	4095	519	867	522	3	2:34:11 a. m.
794	1001	884	4095	999	2263	736	4	2:34:14 a. m.
830	1012	872	4095	632	1408	563	4	2:34:15 a. m.
855	988	935	4095	758	2349	286	3	2:34:31 a. m.
689	1011	831	4095	1545	1078	324	3	2:34:32 a. m.
642	1008	836	4095	1888	648	252	2	2:34:33 a. m.
733	987	826	4095	709	1413	386	3	2:34:43 a. m.
707	1010	806	4095	1260	893	861	5	2:34:44 a. m.
839	988	831	4095	472	2018	1186	6	2:34:58 a. m.
737	998	916	4095	2644	2357	189	2	2:35:02 a. m.
758	1010	954	4095	786	928	99	2	2:35:03 a. m.
836	986	815	4095	588	1537	1747	9	2:35:14 a. m.
874	1003	879	4095	577	1461	504	1	2:35:15 a. m.
693	996	814	4095	1915	3635	1589	8	2:35:19 a. m.
882	1009	842	4095	438	1297	911	4	2:35:20 a. m.
752	988	842	4095	809	1034	587	4	2:35:38 a. m.
748	994	765	4095	500	932	1172	6	2:35:42 a. m.
