785	986	810	4095	507	956	411	3	12:42:19 a. m.
724	989	894	4095	762	838	160	3	12:42:27 a. m.
993	483	576	4095	629	4095	184	2	12:42:43 a. m.
861	998	840	4095	472	1567	714	6	12:42:46 a. m.
602	987	825	4095	4095	2080	1783	10	12:42:53 a. m.
756	987	844	4095	4095	4095	4095	40	12:43:01 a. m.
778	985	849	4095	572	1303	444	4	12:43:08 a. m.
776	999	807	4095	520	1124	692	4	12:43:12 a. m.
820	1010	811	4095	672	1202	685	5	12:43:13 a. m.
835	1003	872	4095	673	2705	615	5	12:43:15 a. m.
762	993	869	4095	678	364	251	1	12:43:19 a. m.
781	1000	800	4095	598	889	926	5	12:43:22 a. m.
774	1006	829	4095	622	966	515	4	12:43:24 a. m.
726	994	760	4095	675	697	464	4	12:43:28 a. m.
829	986	757	4095	394	1222	1800	7	12:43:37 a. m.
761	988	781	4095	712	1009	1730	8	12:43:56 a. m.
782	1003	862	4095	837	1339	459	3	12:43:58 a. m.
896	992	906	4095	532	4095	1147	7	12:44:29 a. m.
766	1009	887	4095	1416	2009	595	4	12:44:30 a. m.
799	988	824	4095	478	1102	618	3	12:44:42 a. m.
739	987	824	4095	701	936	342	3	12:44:48 a. m.
807	1002	796	4095	383	724	637	4	12:44:51 a. m.
785	1009	816	4095	598	880	672	2	12:44:52 a. m.
661	987	860	4095	1545	1064	167	2	12:45:04 a. m.
761	974	991	4095	1273	3122	169	3	12:45:14 a. m.
744	1008	919	4095	4095	4095	4095	35	12:45:15 a. m.
829	1003	807	4095	706	1710	1725	10	12:45:17 a. m.
756	991	786	4095	1049	770	729	4	12:45:23 a. m.
993	791	689	4095	330	4095	1383	7	12:45:34 a. m.
895	947	1011	4095	509	437	216	2	12:45:35 a. m.
726	985	767	4095	1530	996	1580	8	12:45:43 a. m.
859	995	917	4095	729	2446	317	3	12:45:47 a. m.
859	921	1010	4095	434	540	177	4	12:45:49 a. m.
846	956	1008	4095	511	271	157	2	12:45:50 a. m.
766	995	857	4095	814	1504	694	4	12:45:55 a. m.
688	987	759	4095	1095	668	810	3	12:46:07 a. m.
754	1009	784	4095	733	1254	2374	11	12:46:07 a. m.
793	990	889	4095	143	1419	332	4	12:46:15 a. m.
736	986	867	4095	1078	1632	385	2	12:46:23 a. m.
849	1012	828	4095	1116	1574	2302	11	12:46:24 a. m.
849	1004	802	4095	445	2182	2140	11	12:46:25 a. m.
800	990	789	4095	516	948	1033	5	12:46:33 a. m.
881	988	840	4095	411	1722	1299	6	12:46:40 a. m.
795	998	804	4095	496	1167	655	4	12:46:44 a. m.
760	988	748	4095	459	964	2094	11	12:46:51 a. m.
755	1011	811	4095	772	1508	1435	7	12:46:52 a. m.
776	994	771	4095	526	931	2359	12	12:46:56 a. m.
837	1010	946	4095	747	1409	289	1	12:46:57 a. m.
748	1012	847	4095	1273	941	740	5	12:46:57 a. m.
748	987	828	4095	1463	2436	884	5	12:47:06 a. m.
734	991	745	4095	713	957	1639	8	12:47:11 a. m.
783	990	752	4095	510	1181	1654	9	12:47:16 a. m.
775	987	801	4095	488	1093	480	3	12:47:24 a. m.
727	1003	821	4095	896	896	466	3	12:47:26 a. m.
733	1001	821	4095	526	1129	365	3	12:47:28 a. m.
809	1001	805	4095	498	977	1662	7	12:47:32 a. m.
749	995	851	4095	1015	1137	393	2	12:47:36 a. m.
825	1013	868	4095	531	3249	1103	5	12:47:36 a. m.
779	999	866	4095	680	643	442	2	12:47:39 a. m.
745	987	759	4095	558	1100	846	6	12:47:54 a. m.
753	988	735	4095	475	800	1688	9	12:48:01 a. m.
821	1012	845	4095	571	1389	942	5	12:48:01 a. m.
