832	984	841	4095	353	1424	952	7	7:12:19 p. m.
794	996	807	4095	594	866	710	5	7:12:22 p. m.
707	991	863	4095	758	842	248	4	7:12:26 p. m.
870	987	882	4095	506	4095	931	6	7:12:33 p. m.
845	1000	969	4095	700	247	256	3	7:12:36 p. m.
761	1003	786	4095	1077	1317	2825	15	7:12:38 p. m.
788	992	850	4095	514	1697	690	5	7:12:42 p. m.
754	995	823	4095	857	1475	1415	8	7:12:45 p. m.
782	1003	826	4095	531	884	946	6	7:12:47 p. m.
809	984	865	4095	303	151	288	3	7:13:01 p. m.
774	985	900	4095	2195	3389	515	4	7:13:09 p. m.
868	988	900	4095	442	1968	489	4	7:13:14 p. m.
634	1002	740	4095	971	702	963	5	7:13:16 p. m.
800	991	892	4095	4095	2286	1274	8	7:13:22 p. m.
771	1007	824	4095	616	4095	920	7	7:13:22 p. m.
781	1005	966	4095	2229	1855	230	4	7:13:24 p. m.
783	1004	834	4095	533	797	558	4	7:13:25 p. m.
729	983	826	4095	972	1700	467	5	7:13:35 p. m.
648	983	817	4095	1406	947	259	3	7:13:42 p. m.
773	983	840	4095	800	1575	666	4	7:13:55 p. m.
904	1001	954	4095	402	4095	373	4	7:13:58 p. m.
749	992	770	4095	437	791	890	6	7:14:02 p. m.
769	987	878	4095	626	1119	377	3	7:14:09 p. m.
830	1002	878	4095	454	1452	467	4	7:14:11 p. m.
902	932	1000	4095	449	355	471	4	7:14:15 p. m.
827	1011	907	4095	1476	4095	1518	9	7:14:15 p. m.
708	1008	841	4095	1280	1063	827	6	7:14:16 p. m.
870	985	829	4095	313	2586	1132	6	7:14:21 p. m.
944	974	1013	4095	1710	4095	388	4	7:14:22 p. m.
697	996	936	4095	192	1445	208	3	7:14:25 p. m.
840	1004	902	4095	573	1796	500	4	7:14:28 p. m.
808	993	883	4095	1279	2723	384	3	7:14:32 p. m.
815	1010	844	4095	802	1633	744	4	7:14:32 p. m.
930	991	895	4095	641	4007	638	3	7:15:00 p. m.
744	992	776	4095	874	891	746	5	7:15:03 p. m.
732	1003	705	4095	535	776	3464	17	7:15:04 p. m.
836	991	964	4095	4095	4095	668	6	7:15:11 p. m.
754	989	890	4095	1204	2250	526	5	7:15:19 p. m.
689	987	830	4095	4095	1763	1816	11	7:16:09 p. m.
843	985	859	4095	527	2469	1045	7	7:16:18 p. m.
789	994	800	4095	624	1861	1147	7	7:16:22 p. m.
767	986	871	4095	946	862	302	3	7:16:32 p. m.
799	1007	790	4095	430	917	1759	8	7:16:32 p. m.
680	985	797	4095	1173	1507	485	4	7:16:43 p. m.
868	1003	917	4095	537	131	379	3	7:16:44 p. m.
693	984	838	4095	1159	1133	702	3	7:16:55 p. m.
637	1001	872	4095	1565	1023	163	2	7:16:56 p. m.
785	985	756	4095	402	1005	695	5	7:17:02 p. m.
779	990	861	4095	619	1229	720	4	7:17:07 p. m.
764	985	777	4095	731	880	685	6	7:17:28 p. m.
905	1012	905	4095	558	2304	721	5	7:17:30 p. m.
881	998	899	4095	401	1978	708	4	7:17:34 p. m.
905	984	816	4095	491	1110	398	3	7:17:45 p. m.
882	989	894	4095	407	2773	583	6	7:18:11 p. m.
778	1009	763	4095	546	863	1354	9	7:18:11 p. m.
808	1003	912	4095	2460	522	957	5	7:18:14 p. m.
815	986	863	4095	447	1504	830	5	7:18:19 p. m.
818	995	762	4095	335	705	725	4	7:18:23 p. m.
687	1004	853	4095	4095	2061	2610	13	7:18:24 p. m.
783	984	820	4095	557	990	803	6	7:18:34 p. m.
762	993	761	4095	421	645	1305	8	7:18:38 p. m.
734	982	763	4095	644	935	2181	11	7:18:55 p. m.
809	984	815	4095	506	1579	813	4	7:19:06 p. m.
726	982	763	4095	728	769	852	5	7:19:15 p. m.
769	1003	865	4095	855	1157	698	7	7:19:16 p. m.
841	986	826	4095	303	1623	588	4	7:19:26 p. m.
810	1011	850	4095	541	1276	408	3	7:19:26 p. m.
805	986	791	4095	656	1795	1600	9	7:19:34 p. m.
747	984	760	4095	539	766	929	5	7:19:42 p. m.
833	1000	889	4095	583	1932	500	5	7:19:45 p. m.
846	984	946	4095	548	221	387	2	7:19:51 p. m.
842	1002	813	4095	373	2058	1371	8	7:19:53 p. m.
694	997	770	4095	878	877	819	5	7:19:56 p. m.
855	1009	851	4095	508	968	743	5	7:19:56 p. m.
810	1002	787	4095	364	985	2101	11	7:19:58 p. m.
697	990	757	4095	1022	906	876	6	7:20:03 p. m.
893	957	991	4095	476	181	132	3	7:20:12 p. m.
875	1005	908	4095	456	2029	947	5	7:20:13 p. m.
670	1002	718	4095	902	746	2144	10	7:20:15 p. m.
854	997	842	4095	521	1403	802	5	7:20:18 p. m.
764	986	783	4095	572	945	837	6	7:20:27 p. m.
775	990	820	4095	733	1403	933	6	7:20:32 p. m.
791	995	891	4095	527	151	116	3	7:20:36 p. m.
868	982	852	4095	381	2120	902	6	7:20:42 p. m.
760	985	819	4095	635	1259	809	4	7:20:54 p. m.
858	905	996	4095	653	830	224	3	7:20:58 p. m.
910	988	976	4095	1958	3457	230	4	7:21:15 p. m.
867	1004	967	4095	910	4095	371	4	7:21:16 p. m.
767	989	751	4095	512	746	1583	9	7:21:21 p. m.
768	988	925	4095	1257	3203	401	3	7:21:26 p. m.
835	984	801	4095	669	3677	4095	30	7:21:39 p. m.
825	1003	834	4095	840	2191	1346	9	7:21:40 p. m.
852	973	994	4095	1529	4095	308	2	7:21:46 p. m.
923	1003	985	4095	972	4095	556	8	7:21:49 p. m.
875	1007	994	4095	638	264	234	3	7:21:51 p. m.
827	998	835	4095	495	1596	949	6	7:21:53 p. m.
