819	989	825	4095	535	1525	1718	7	5:42:20 a. m.
754	1000	1004	4095	3224	228	131	2	5:42:22 a. m.
887	938	1012	4095	357	345	120	2	5:42:23 a. m.
762	998	769	4095	790	1011	2668	12	5:42:27 a. m.
827	988	866	4095	584	1909	731	4	5:42:40 a. m.
771	1010	878	4095	3909	4095	2910	14	5:42:41 a. m.
764	997	799	4095	426	944	840	4	5:42:46 a. m.
837	1019	996	4095	1932	3807	158	3	5:42:46 a. m.
711	992	767	4095	1814	1628	2094	10	5:42:52 a. m.
559	991	767	4095	814	401	379	2	5:42:58 a. m.
871	987	759	4095	198	861	755	4	5:43:12 a. m.
751	995	794	4095	638	924	723	4	5:43:17 a. m.
910	1023	916	4095	532	2150	999	5	5:43:18 a. m.
684	993	797	4095	709	710	449	3	5:43:23 a. m.
854	990	841	4095	1295	3585	298	3	5:43:36 a. m.
739	1014	746	4095	466	586	1237	5	5:43:36 a. m.
674	992	757	4095	1255	738	1222	6	5:43:42 a. m.
765	999	773	4095	514	890	1394	6	5:43:46 a. m.
771	990	719	4095	476	951	2859	12	5:44:05 a. m.
895	1003	934	4095	552	187	177	1	5:44:09 a. m.
827	1017	986	4095	534	1963	203	2	5:44:11 a. m.
677	990	778	4095	2544	387	1913	9	5:44:23 a. m.
797	990	852	4095	4095	4095	4095	33	5:44:30 a. m.
745	988	850	4095	893	1933	813	6	5:44:41 a. m.
829	1007	880	4095	493	1138	610	3	5:44:43 a. m.
793	1005	812	4095	777	1557	1264	5	5:44:45 a. m.
780	988	764	4095	431	1034	1712	9	5:45:00 a. m.
756	1001	815	4095	527	1476	499	3	5:45:04 a. m.
827	991	900	4095	697	2052	464	2	5:45:13 a. m.
728	989	763	4095	1078	1325	1430	8	5:45:21 a. m.
843	1017	825	4095	569	2165	865	4	5:45:21 a. m.
795	1011	808	4095	338	850	693	3	5:45:22 a. m.
720	992	890	4095	2249	2688	452	3	5:45:29 a. m.
752	1002	866	4095	1169	1830	991	5	5:45:31 a. m.
798	991	760	4095	538	762	1623	7	5:45:39 a. m.
893	1016	988	4095	611	201	412	1	5:45:40 a. m.
776	990	833	4095	529	174	448	2	5:45:45 a. m.
809	1007	845	4095	540	871	616	2	5:45:47 a. m.
827	990	872	4095	457	2319	235	2	5:45:58 a. m.
705	1002	745	4095	1036	939	2406	10	5:46:01 a. m.
734	1006	824	4095	1012	2520	647	3	5:46:03 a. m.
880	1011	863	4095	403	1344	706	3	5:46:04 a. m.
829	880	1001	4095	1525	3376	294	3	5:46:07 a. m.
753	1008	843	4095	1166	1291	602	3	5:46:09 a. m.
807	991	822	4095	442	1501	664	2	5:46:46 a. m.
770	1003	786	4095	599	770	799	5	5:46:49 a. m.
832	992	918	4095	469	1651	179	1	5:46:58 a. m.
723	989	775	4095	672	901	714	4	5:47:06 a. m.
806	994	949	4095	612	4095	232	2	5:47:11 a. m.
759	994	783	4095	638	1029	1947	9	5:47:17 a. m.
788	989	805	4095	520	1020	816	3	5:47:24 a. m.
627	1015	736	4095	293	296	485	3	5:47:24 a. m.
772	1006	789	4095	648	995	719	2	5:47:27 a. m.
847	1002	818	4095	567	2471	871	5	5:47:30 a. m.
1005	676	719	4095	224	1454	177	1	5:47:33 a. m.
